2019,聚丙烯酸酯改性水性环氧树脂油墨连接料的制备--《热固性树脂》,水性环氧树脂 丙烯酸酯 油墨连接料 附着力 光泽度 耐水性,"采用丙烯酸酯对水性环氧树脂进行改性,制备了丙烯酸环氧树脂水性油墨连接料,研究了单体添加量、单体添加比例、引发剂添加量等对丙烯酸环氧树脂水性油墨的初干性、耐水性及光泽度等性能的影响。结果表明,当丙烯酸与环氧树脂物质的量比为2∶1,甲基丙烯酸甲酯与丙烯酸丁酯的质量比为35∶65,甲基丙烯酸甲酯与丙烯酸丁酯的总质量与甲基丙烯酸酰胺的质量比为100∶10;引发剂,单体添加质量分数分别为3.5%,20%时,油墨的干燥速率、附着力、光泽度及粘度等性能最优。"
2019,浅谈聚碳酸酯材料在防伪证件中的应用--《中国防伪报道》,聚碳酸酯(PC) 层压图文 激光刻蚀,"聚碳酸酯(PC)材料由于其优良的特性而被欧洲国家广泛地应用于身份证、驾驶证及护照资料页上,能实现层压图文、激光蚀刻等独特的安全防伪措施,证件的制作工艺及个性化签发手段较以往均有较大不同,这种特殊材料的应用使得证件的防伪水平得到迅速的提升。"
2019,基于RFID技术的食品、药品智能包装应用研究--《物联网技术》,智能包装 RFID 监管 溯源,"文中将RFID技术与包装技术相结合,研究了一种应用于食品、药品包装盒的智能包装技术。通过对智能包装的技术原理和技术路线进行分析,提出了一种附带RFID标签的新型包装盒包装方法。"
2019,试论如何利用“绿色环保”开拓包装印刷行业的新天地--《现代职业教育》,绿色环保 包装印刷 环保石墨 开拓新天地,"随着社会的进步,环境作为牺牲品之一受到了严重的破坏和污染,这不仅会对人们的身体健康造成危害,甚至还会反作用于我国的经济发展,因此环保意识在民众心中不断加强,相关行业更是主动加入到环保大军中,以绿色环保为自身的企业特点,包装印刷业亦是如此,他们将绿色环保的理念深入融合,但是效果却不是很理想,如果想要快速实现绿色环保发展理念就要转变印刷方式,经过不断的研究,专业人员在保证市场需求的基础上寻找到一种绿色材料——环保石墨,以达到保护环境的目的。对绿色环保理念进行阐述并探究分析如何开拓包装印刷行业的新天地,以期提出几点实质性的建议。"
2019,多层柔性版技术分析--《影像科学与光化学》,多层柔性版 单层柔性版 压缩层 加帽树脂技术,"本文针对不同公司的多层柔性版技术进行了详细介绍,并对其技术应用作了简要说明;系统地分析了主要公司的多层柔性版技术专利,给出了我国开发多层柔性版技术的切入点;最后展望了多层柔性版的市场应用前景。"
2019,低VOC玻璃印刷与装饰解决方案探讨--《网印工业》,UV;冷端喷涂;VOC;,"上海乐易化工有限公司作为世界500强公司SunChemical丝印油墨中国大陆地区的总代理,2012年成立之初就一直不懈努力在国内推广UV及水性等高端环保产品,致力于高端环保的全套表面处理方案解决商。乐易化工在上海、东莞分别设立技术服务中心。为了解决客户在环保方面的需求,在与客户的长期交流和不断探索中,乐易化工完成了很多公司的环保解决方案,例如:玻璃喷涂、酒瓶喷涂印刷、彩晶玻璃印刷、汽车仪表光油解决方案、"
2019,纯水性喷涂产品、玻璃印刷发展趋势及美国环保管控现状--《网印工业》,丝印油墨;太阳化学公司;环保性能;烘烤条件;旋转式雾化器;水性涂料;低压力;空气喷涂;水性颜料;,"太阳化学公司历史1818年:太阳化学前身Lorilleux创立,是最早的油墨生产商之一;1936年:第一个生产柔版印刷油墨;1957年:Ansbacher-Siegle与太阳化学合并成立了今日的性能颜料部门;1958年:成功研发出聚乙烯薄膜上的溶剂型柔印油墨;1966年:太阳化学开始生产喹吖啶酮,标志着公司进入高性能颜料市场;1969年:太阳化学发表了第一个UV油墨的专利;1987年:太阳化学被日本DIC集团收购;"
2007,中国国家标准(2007版)馆藏目录(1-2)--《世界标准信息》,化学分析方法 性能试验方法 测定方法 测定法 信息技术 通用技术条件 性能测试方法 测量方法 分光光度法测定 卫生标准,"为方便读者收集,采用中国国家标准(GB),本刊于2007年1～3期连载中国国家标准馆藏目录。馆藏目录包括中国标准化研究院标准馆收藏的全部现行国家标准,按中国标准文献分类法分类。如有需要国标全文(包括文本及电子版)的读者,请与杂志社或标准馆联系。"
2012,国内外聚氨酯工业最新发展状况--《化学推进剂与高分子材料》,聚氨酯 异氰酸酯 多元醇 进展 技术 市场,"简要介绍了国内外聚氨酯行业的发展史,着重介绍了近几年全球和中国聚氨酯主要原料与制品发展情况、聚氨酯行业企业最新并购情况、聚氨酯行业最新技术进展,并对聚氨酯行业热点问题进行了分析。"
2014,2012～2013年世界塑料工业进展--《塑料工业》,HDPE LDPE LLDPE PP PVC PS ABS PA PC POM PET PBT PPO LCP 聚醚醚酮 酚醛树脂 PU 不饱和聚酯 环氧树脂,"收集了2012年7月~2013年6月世界塑料工业的相关资料,介绍了2012~2013年世界塑料工业的发展情况,提供了世界塑料产量、消费量及全球各类树脂的需求量及产能情况。按通用热塑性树脂(聚乙烯、聚丙烯、聚氯乙烯、聚苯乙烯、ABS树脂),工程塑料(尼龙、聚碳酸酯、聚甲醛、热塑性聚酯、聚苯醚),特种工程塑料(液晶聚合物、聚醚醚酮),通用热固性树脂(酚醛、聚氨酯、不饱和聚酯树脂、环氧树脂)不同品种的顺序,对树脂的产量、消费量、供需状况及合成工艺、产品应用开发、树脂品种的延伸及应用的进一步扩展等技术作了详细介绍。"
2011,珠江三角洲地区重点VOC排放行业的排放清单--《中国环境科学》,VOC排放清单 重点VOC排放行业 排放因子 珠江三角洲,"根据收集的珠江三角洲(珠三角)重点挥发性有机物(VOC)排放行业的活动水平数据,采用近年来VOC估算方面的研究成果及估算方法,建立了该地区2006年重点挥发性有机物排放行业和分城市的VOC排放清单.结果表明:珠江三角洲地区2006年重点挥发性有机物排放行业VOC排放总量为416.9kt,其不确定性(95%置信区间)为302.5～689.6kt(-31%～58%);家具制造业、建筑涂料使用、制鞋业是珠江三角洲重点VOC排放行业的主要来源,分别占总排放量的23.3%,21.2%和17.5%;东莞是珠江三角洲地区2006年重点挥发性有机物排放行业VOC排放量贡献最大的城市,其次是深圳,两者排放量分别占总排放量的23.6%和21.9%,主要的排放亦来源于家具制造业、建筑涂料使用与制鞋业.缺乏本地排放因子和良好的活动水平数据是本研究VOC排放量估算中主要的不确定性来源。"
2005,国家标准(GB)题录(上)(2005年版)--《世界标准信息》,,"为便于读者收集、检索中国国家标准,本刊在2005年3、4期连载国家标准(GB)题录,题录刊载了截止2005年1月中国标准化研究院标准馆收藏的全部现行标准。本刊同时发行:国家标准(GB)题录(中文电子版)单价200.00元,国家标准(GB)题录(中文合订本)单价200.00元。上述电子版用微软 Excel 软件格式排列,便于读者使用。请需要该题录或标准全文的读者按杂志地址(或电话)与杂志社联系。"
2007,原油价格波动对中国物价的影响——基于投入产出价格模型--《统计研究》,价格影响模型 原油价格 价格指数 投入产出分析 制造业 价格变动 价格上涨 产品价格 传导阻滞 价格模型,"本文以中国122部门投入产出表为数据基础,采用投入产出价格影响模型测算了原油价格变动对中国物价总体水平和各部门产品价格的影响程度,通过研究投入产出价格影响模型的前提假定和价格传导障碍因素,分析了原油价格的传导机制,提出了应对国际原油价格波动、提高我国抗油价波动能力的政策建议。"
2011,我国食品安全问题的成因及对策探析--《华中师范大学》,食品安全问题 成因 技术 对策研究,食品安全关乎人们的身体健康和生命安全也关乎社会的稳定经济的发展和国家的形象当前我国食品安全问题不容乐观重大恶性食品安全事故时有发生并造成严重后果首先我国的食品安全问题严重危害人民群众的身体健康和生命安全近十多年来我国几乎每年都有为数不少的食品安全事故发生造成大量人员致病甚至死亡并造成巨大的经济损失严重影响了人民群众的生活其次我国的食品安全问题考验政府的管理能力影响政府的公信力食品安全事故特别是重大的食品安全事故往往造成社会公众的恐慌进而怀疑政府的管理能力再次我国的食品安全问题直接影响我国食品的对外贸易影响出口创汇甚至影响我国的国际形象因此我国的食品安全问题不仅是民生问题也是政治问题现已成为一个迫切需要解决的问题正因为食品安全问题已成为一大民生问题所以研究解决食品安全问题也成为当今研究的重点和热点具有重大的现实意义基于这一思考本文对我国食品安全问题做一些粗浅的研究本文以马克思主义哲学的基本理论为指导应用科技哲学生态哲学食品安全学的基本理论和方法阐述了我国食品安全问题的现状和面临的挑战剖析了造成我国食品安全问题的种种原因即环境污染和生态破坏的原因食品生产经营者的原因及国家食品安全控制体系的原因系统地提出了解决我国食品安全问题的对策以期对解决我国食品安全问题有所裨益本文共分四部分第一部分引言介绍了写作本文的背景选题的依据阐述了研究我国食品安全问题的成因及对策的必要性和重大意义介绍了研究这个问题的思路和方法第二部分本文的第一章阐述了我国食品安全问题的现状和面临的挑战第三部分本文的第二章具体剖析了造成我国食品安全问题的种种原因包括1环境污染和生态破坏2食品生产经营者的原因3国家食品安全控制体系方面的原因等等第四部分本文的第三章具体提出了解决我国食品安全问题的对策如实行清洁生产防治环境污染保护生态环境推广农业生态技术发展生态农业树立食品安全生产经营意识和加强食品安全道德和法制建设加强国家食品安全控制体系建设等
2009,光固化三维打印成形材料的研究与应用--《华中科技大学》,快速成形 光固化三维打印 赛尔XJ500 光敏树脂 实体材料 支撑材料,光固化三维打印技术类似于UV喷墨打印是采用液滴喷射成形的快速成形技术在成形过程中使用两组喷头分别喷射光固化实体材料和光固化支撑材料随即利用紫外光照射固化逐层堆积成形打印完毕后用水枪去除支撑材料得到需要的零件它将喷射成形和光固化成形的优点结合在一起提高了成形效率和精度降低了成本光固化三维打印需要使用实体光固化材料和支撑光固化材料来成形零件选择恰当的成形材料至关重要目前只有3DSystems公司和OBJET公司有光固化三维打印设备和配套成形材料成形温度分别为100110和7075本课题组是国内第一家研究光固化三维打印设备和成形材料三维打印机使用赛尔XJ500喷头喷射光敏树脂成形温度为5055成形温度越低成形材料的选择面越窄材料性能要求越苛刻因此成形材料的制备和性能研究是一个迫切需要解决的难题本文根据三维打印机紫外光源的特点和成形材料化学反应机理总结了成形材料的特性参数收缩翘曲和喷射铺展参数的实验方法合成了聚丙二醇二缩水甘油醚二丙烯酸酯确定最佳合成条件以聚丙二醇二缩水甘油醚和丙烯酸为反应物反应温度控制在100110催化剂NN二甲基苄胺的质量分数为080阻聚剂对甲氧基苯酚的质量分数为020040以它和阳离子单体制备了一种混杂型实体材料适合在55稳定喷射光敏性好固化后的零件具有较佳的热机性能合成了自由基型实体材料的原料低粘度氨基甲酸酯丙烯酸酯确定最佳合成条件以TDIHEA和PEG为反应物第一步反应过程中nTDInHEA1催化剂DBT质量分数02反应温度40反应时间23h第二步反应过程中nTDInPEG2反应温度5560反应时间为56h以它为主要原料制备了一种自由基型实体材料适合于50工作喷射稳定性铺展性能较好但固化收缩率大固化速度稍慢研究了阳离子型实体材料中苄醇促进剂的作用苄醇通过活化单体机理和自由基诱导鎓盐光解机理加速脂环族环氧和氧杂环丁烷光固化速率自由基诱导鎓盐光解机理起主要作用其中苄醇上带给电子性基团更有效地稳定了苄醚自由基和苄醚阳离子使阳离子型光引发剂光解速率加快从而加速阳离子体系固化速率实验结果与理论相符研究了阳离子型实体材料中氧杂环丁烷的光固化动力学氧杂环丁烷首先被质子化形成了二级氧鎓正离子二级氧鎓正离子受另外一个单体亲核进攻而开环相应地生成一个三级氧鎓正离子继续不断受单体进攻形成聚合物三级氧鎓正离子相对稳定因此最后一步反应活化能很高一旦克服其活化能反应将迅速进行以脂环族环氧氧杂环丁烷和乙烯基醚为主要反应性原料制备了蓝色阳离子型实体材料性能测试表明这种阳离子型实体材料喷射稳定适合在55下工作阳离子型实体材料的光敏性固化后力学性能热性能较佳满足三维打印的要求合成了三维打印支撑材料的两种齐聚物其中水性氨基甲酸酯丙烯酸酯的最佳合成条件是第一步在甲苯二异氰酸酯中滴加二羟甲基丙酸的反应温度为30反应时间15小时第二步加入聚乙二醇的反应温度为4550反应35h第三步滴加丙烯酸羟乙酯的反应温度为5055反应约5h当TDIDMPAPEG的投料摩尔数比为421时得到羧基酸值约为665mgKOHg的水性氨基甲酸酯丙烯酸酯齐聚物使用三乙胺100中和羧基后这种齐聚物具有较好的水溶性通过醇钠酰氯法合成了聚乙二醇二丙烯酸酯聚乙二醇1000二丙烯酸酯所含醚键最多亲水性好固化后强度低作为另一种齐聚物以上述两种齐聚物β羧乙基丙烯酸酯和温敏材料PEOPPOPEO配制了支撑材料支撑材料的喷射稳定性较好很少有堵孔现象其光敏性较实体材料差一点观察成形后支撑材料和阳离子型实体材料垂直结合面的SEM照片并通过在水中浸泡和剥离性能研究表明支撑材料较容易去除
2009,中国人为源挥发性有机化合物的排放现状及未来趋势--《清华大学》,VOC 排放清单 化学组分 情景分析,挥发性有机化合物VOC是大气臭氧和二次有机气溶胶污染的关键前体物准确描述其排放特征是研究我国区域复合大气污染的前提对我国未来大气污染综合控制决策具有重要意义本研究旨在建立我国高分辨率VOC排放清单对我国人为源VOC排放的部门时空物种分布及大气环境性质进行全面分析研究首先针对130余种排放源建立了4级污染源分类系统基于VOC物理结构和化学性质特征建立了VOC物种分类系统在此基础上构建了可以映射到第4级排放源的活动水平排放因子化学组分数据库开发了排放清单不确定性定量分析模型由此构建了我国高分辨率VOC排放清单的编制技术方法生物质家庭炉灶燃烧和溶剂产品使用是重要的与发达国家存在典型差异的VOC排放源其VOC排放因子和化学组成存在着较大的不确定性因此本研究针对这两类污染源进行了测试与调研补充完善了我国VOC排放因子数据库一方面建立了固定燃烧源VOC采样分析系统通过现场测试获得了典型生物质炉灶燃烧过程的VOC排放因子和化学组成同时针对10类重要溶剂产品基于系统调研计算其在不同行业不同技术条件下的VOC排放水平和特征基于上述工作建立了中国当前及2020年的人为源VOC排放清单结果表明2005年我国VOC排放量为19406kt其中固定燃烧源道路移动源溶剂产品使用源和工业过程源是主要的排放部门分别贡献了总排放的283242176和158VOC排放的空间分布很不平衡江苏山东广东是排放最高的省份排放量均超过了1500kt化学组分方面主要由烷烃20不饱和烃21苯系物30构成表现出了较高的大气氧化活性和毒性其平均光化学臭氧生成潜势POCP为537毒性VOC的排放比重约占30预测结果表明至2020年在现有控制政策下我国人为源VOC排放量将增至26523kt若参考发达国家的法规标准针对工业过程源和溶解产品使用源采取更为严格控制措施有可能将VOC排放量维持在19943kt
2009,碳酸钙的形貌控制及表面改性研究--《吉林大学》,碳酸钙 形貌 表面改性,碳酸钙作为最主要的生物材料之一其结构和形貌决定着它的各项性能因此本文采用化学控制与表面修饰结合的方法选用一系列有机质制备出具有多种特殊形貌的碳酸钙材料并对其形成机理进行了探讨在反应过程中有机质不仅改变碳酸钙的表面性质而且对碳酸钙成核和生长起到控制作用这一技术具有开创性而且具有广阔的工业应用前景第一章是绪论介绍了碳酸钙工业的发展概况纳米碳酸钙的性质制备与表面修饰以及本文选题的目的和意义第二章采用沉淀反应方法利用聚乙烯吡咯烷酮PVP和十二烷基磺酸钠SDS复合添加剂作为有机模板制备了中空球状方解石型碳酸钙同时考察了不同温度SDS和PVP浓度对碳酸钙结晶和聚集行为的影响进而对其反应机理进行了初步探讨第三章采用沉淀反应法以工业上常见而廉价的聚丙烯酸PAAS作为有机质制备了蝶状文石型碳酸钙考察了一系列条件对于文石型晶体成核及生长的影响并初步探讨了其生长机理第四章采用碳化法以聚丙烯酸PAAS作为添加剂制备出具有完整率高且分布均匀的针状方解石型碳酸钙粒子找到了适合针状方解石碳酸钙粒子生长和稳定存在的条件初步探讨了针状方解石型碳酸钙粒子的生长机理第五章选取聚乙二醇PEG为有机质采用碳化法制备出棒状方解石型碳酸钙并推测了其反应机理第六章利用碳化法选用了几种常见的表面改性剂硬脂酸钠十八碳醇磷酸酯和油酸对其进行了表面改性通过有机质控制碳酸钙的晶体形状与大小同时改变碳酸钙的表面性质所得碳酸钙粒子由亲水疏油性直接转化为疏水亲油并提出了合理的碳酸钙表面改性原理此方法为改性碳酸钙生产提供了一定的理论基础也为新型材料的研究提供了更加广阔的空间综上所述本文对于充分利用我国丰富的石灰石矿产资源研究开发和制备碳酸钙产品的新方法新工艺从而进一步提高其产品的质量和附加值具有重要意义同时获得了一些创新性的研究成果在碳酸钙的合成和表面修饰中引入新的思路对碳酸钙表面改性的工艺过程和质量控制将起到一定的指导作用甚至对其他粉体材料的表面改性也具有一定的参考价值
2006,水性聚氨酯涂料的制备、改性及其性能研究--《天津大学》,水性聚氨酯 异氰酸酯 傅立叶红外光谱 环氧树脂 改性,以前由于市场需要传统的溶剂型涂料由于其良好的综合力学性能和表面性能一直受到广泛应用近年来许多国家相继颁发了有关控制挥发性有机化合物VOC的法令在这种背景下水性涂料得到了迅猛的发展其中水性聚氨酯涂料由于其使用性能的优异受到了广泛的关注及重视由于水相的引入与溶剂型聚氨酯涂料相比对水性聚氨酯的制造具有更高的难度国外对水性聚氨酯的研究近年来取得了迅猛的发展对水性聚氨酯的制造和其化学行为提出了许多新的见解国外的厂家采用了脂肪族异氰酸酯为主要原料制备出了性能优良的水性聚氨酯涂料国内我们主要以芳香族的异氰酸酯如甲苯二异氰酸酯为原料相关理论和生产均处在起步阶段本课题采用甲苯二异氰酸酯聚醚二元醇和二羟甲基丙酸为主要合成原料进行预聚然后在水中分散乳化得到自乳化水性聚氨酯对其制备工艺进行了初步探索确定了合理的工艺条件本实验系统地研究了亲水单体二羟甲基丙酸的含量扩链剂的含量NCOOH投料比等对预聚物的黏度以及对其涂膜的拉伸强度延伸率剪切强度和耐水性的影响所得的水性聚氨酯贮存稳定性能良好通过傅立叶红外光谱表征说明了聚氨酯分子链中存在氢键其硬段的存在使聚氨酯具有优良的拉伸强度而软段则赋予聚氨酯优良的柔韧性能在制备水性聚氨酯基础上引入了环氧树脂制得了环氧改性水性聚氨酯环氧树脂的引入使水性聚氨酯中具有了交联结构与改性前的水性聚氨酯相比其涂膜耐水性耐溶剂性以及机械性能都得到了提高并研究了环氧树脂的引入方法及环氧树脂加入量对分散体及其涂膜性能的影响傅立叶红外光谱分析显示出了环氧树脂与水性聚氨酯之间存在化学键的连接以上实验各项结果显示通过环氧树脂改性取得了预期效果所得产品的综合性能优异
2003,纳米二氧化钛复合粉体的电化学合成--《昆明理工大学》,电化学合成 纳米复合粉体 二氧化钛,结合我国钛白粉现有工业生产技术以钛白粉工业中间产品四氯化钛为原料研究一种新颖的纳米尺寸单组分及复合二氧化钛粉体水溶液电化学合成方法以及制备工程的电化学工艺及其相变微结构规律传统的二氧化钛作为一种常用的化工原料因其卓越的颜色性能被广泛地用作颜料涂料油墨和纸张的增白剂它同时也是重要的功能陶瓷半导体及催化材料特别地二氧化钛纳米化以后由于其粒径小比表面积大界面原子所占比例大而具有更为独特的性能如优异的紫外屏蔽作用透明无毒独特的颜色效应及光化学催化作用等在汽车工业防晒化妆品高级涂料废水处理杀菌环保吸附剂及功能陶瓷材料等方面有着广阔的应用前景发展纳米二氧化钛的新颖制备技术具有学术和工业应用意义对二氧化钛国内外文献和研究现状进行了综合评述在水解法溶胶凝胶法水热法微乳液法等制备技术中二氧化钛的电化学合成技术在纳米颗粒的形成机理复合均匀化等方面具有特殊性以四氧化钛为前驱体用电化学合成方法制备纳米晶二氧化钛粉体的工艺条件进行了系统的研究在本实验条件下小的电流密度有利于金红石相的生成而少量硫酸根离子的引入对生成锐钛矿相粉体有利调整电流密度大小和引入硫酸根离子的量可以得金红石型和锐钛矿型的混合混体研究无定型粉体锐钛矿相粉体以及金红石型粉体随温度的粒径变化情况时发现粉体在400以前晶粒长大相对缓慢400以后晶粒粗化现象严重在室温条件下制备了尺寸为97nm的金红石相92nm的锐钛矿相以及混晶等多种二氧化钛纳米晶粉体在400温度下煅烧可获得不同粒径的纳米晶粉体对纳米氧化铝氧化锆以及二氧化钛与氧化铝和二氧化钛与氧化锆的复合粉体的电化学制备进行了实验研究不经热处理就可获得γAl_2O_3和tZrO_2粉体在500处理2h氧化铝粉体全部以γAl_2O_3存在在950则全部转化为αAl_2O_3其粒度分别为20nm和60nm电化学合成方法制得的氧化锆纳米粉体在常温下以四方相而不是以单斜相存在在400处理2h晶化比较完全在800出现单斜晶相采用电化学合成方法制备了RTiO_2和γAl_2O_3与RTiO_2和tZrO_2的复合粉体及Al_2TiO_5和ZrTiO_4的形成规律在500可得到品化完好的RTiO_2γAl_2O_3复昆明理工大学博士学位论文摘要合粉体950则为R一TIOZa一A1203复合粉体在400可制得晶化完好的R一Tiozt一zro的复合粉体借助化学热力学数据库软件系统对各体系进行了热力学分析对制备各种粉体实验的确定起到了一定的指导作用所得TioA1203复合粉体中氧化铝主要沉积在二氧化钦颗粒的表面且二氧化钦的成分任意可调对TIOZA1203复合凝胶采取进一步的高温处理在1200实现了粉体的完全相变生成纯A12Ti05陶瓷粉体相对常规制备方法条件要缓和得多类似地对TIO亿roZ复合粉体进行锻烧在1200保温3h即得到了zrTIQ陶瓷粉对自制纳米金红石型粉体进行了有机和无机改性研究研究了纳米粉体的分散行为不同分散剂对其分散效果为NaPo36CZHSOHN处5103HZONaoH采用有机改性剂硬脂酸钠和聚乙二醇进行了纳米二氧化钦的有机改性研究获得了改性剂用量浓度等最佳工艺条件的参数对纳米二氧化钦进行了包裹二氧化硅的研究适当调整溶液的pH值滴加硫酸的速度以及改变滴加方式获得了较致密的包覆二氧化钦其分散性和酸溶性都获得了较大程度的改善本研究的铝钦错纳米金属氧化物电化学合成路线制备条件容易控制复合组分容易实现均匀化新相生成和晶化温度较低为以轻金属稀有稀土金属为基的纳米复合氧化物电化学合成提供了一种新思路
2008,紫外光固化树脂的合成及其涂膜的性能研究--《华南理工大学》,环氧丙烯酸酯 聚氨酯丙烯酸酯 微相结构 光固化动力学 相反转,环氧丙烯酸酯EA和聚氨酯丙烯酸酯PUA树脂是紫外光固化涂料UVCC中最重要的的两类低聚物但EA树脂粘度高固化膜脆性大柔韧性差PUA树脂成本高且合成中采用的有机锡类催化剂目前已受到环保法规的限制此外传统的油性光固化涂料因树脂粘度高常加入大量的活性稀释剂单体调解粘度单体的加入一方面造成成本的增加另一方面也使得固化膜的性能有所降低因此研究开发低粘度UV固化树脂研究水性UV光固化涂料等都具有非常重要的意义本文引入新的催化剂和新的阻聚剂构成的催化阻聚复合助剂体系合成了低粘度的EA树脂研究了复合助剂体系与常用催化剂阻聚剂的性能对比发现复合助剂体系能更好的降低体系的活化能具有更好的催化效果阻聚剂含有斥电子结构更能跟过氧自由基结合具有较好的阻聚效果并通过研究反应温度的影响最终确定了合成树脂的最佳工艺和配方最佳条件下制得的树脂具有较低的粘度仅为30004000mPas60是市售产品的13且常温下即可自由流动可完全避免活性单体的使用非催化条件下合成了可UV固化的PUA树脂分析了非催化合成树脂的反应机理并通过研究非催化合成PUA过程的反应动力学发现反应过程很好的满足了动力学二级反应反应具有较低的活化能E2286kJmol1K1为无催化剂条件下反应的进行提供了可能利用差示扫描量热DSC手段对固化膜的微相结构进行了研究结果表明软段长度对PUA微相结构影响显著随着软段长度的增加微相分离程度增加并且软段分子量在2000和4000时均有明显的软段结晶生成结构对称规整以及具有刚性苯环结构的异氰酸酯都使得硬段易于聚集结晶使微相分离程度增加活性单体官能度增加时与硬段交联密度增加降低硬段与软段间的氢键强度有利于微相分离而当其用量增加时微相分离程度先增加后降低淬火条件下微观相分离程度降低退火条件下由于单体HDDA的高温后固化现象使得微相分离程度也降低不同固化程度下固化膜的微相结构也有不同随着固化程度的增加相分离程度先降低又增加利用异氰酸酯与环氧丙烯酸酯侧链羟基反应合成了具有较低粘度且固化膜具有优异柔韧性的改性EA树脂讨论了异氰酸酯种类及用量对树脂粘度外观贮存稳定性以及固化膜柔韧性附着力等性能的影响确定了以TDI80作为改性的异氰酸酯原料并确定了其合适的用量以红外光谱法研究了改性树脂的光固化动力学行为结果表明Irgacure1000作为Darocur1173和Irgacure184组成的复合光引发剂由于具有较宽的吸收范围λmax在245nm280nm331nm且两种光引发剂间可能存在某种协同作用因而具有最优的引发效果活性单体有利于体系粘度降低以及入射光强度的增加都有利于树脂的光固化此外还发现反应初期由于存在诱导期固化反应缓慢诱导期过后体系粘度低且体系中双键及引发剂都具有较高浓度光固化速率迅速增加反应后期双键及引发剂浓度明显降低且双键聚合使得体系形成较大的交联网络体系粘度增加残余双键及长链自由基甚至单体都被裹馅在此交联网络里面活动性大大降低反应速率也迅速降低最终体系由于玻璃化作用使得链段的运动被冻结影响反应活性基团的扩散导致反应停止不能进行完全以自制的可UV固化的水性PUA预聚物为乳化剂将其与EA树脂均匀混合利用相反转乳化法制备了具有不规则核壳结构的水性UV固化的PUAEA复合乳液研究了羧基含量中和度及EA用量对乳液粒径粘度相反转过程及涂膜性能等的影响透射电镜TEM研究表明单纯的PUA乳液粒子以球形稳定分散在水中引入EA树脂后亲水的PUA外层将疏水的EA包裹在内层但由于仅是物理包裹而没有化学键合且EA与外层的PUA分子中的硬段极性相似易于结合因而使得乳液粒子呈现不规则的核壳结构此乳液在UV固化前核壳间无交联经UV光照射后核壳间通过双键交联固化两种树脂的固有性能得以充分发挥涂膜固化后具有更优的综合性能
2009,国内外塑料食品包装材料安全性问题与包装标准差异的对比研究--《江南大学》,塑料 食品包装材料 安全性 包装标准 差异,我国经济持续近30年高速发展人民生活水平不断提高人们越来越注重食品的安全和卫生问题食品包装作为食品的重要组成部分其安全卫生性受到更广泛的重视包装制品原辅材料的选择包装制品的结构设计包装制品的加工制作以及包装标识都直接影响着被包装食品的食用安全性从我国有关管理机构对餐饮具食品包装材料生产及管理的抽查结果看我国塑料食品包装的卫生安全性存在着不容忽视的问题因此本课题将首先深入分析常见塑料食品包装材料的包装性能和适用范围及条件有关的塑料包装技术和方法及分析塑料包装整体结构和包装材料对食品的影响并对我国出口食品塑料包装材料理化性质卫生安全性问题和邻苯二甲酸酯增塑剂的使用状况进行抽样调查发现了国内标准和国外标准在这些方面的差异再进一步通过西方发达国家塑料食品包装生产技术水平现状和管理方法和我国的有关食品包装标准法规的对比找出与发达国家的差距发掘我国塑料食品包装出现问题的原因就此提出观点高起点高标准完善我国的市场监督管理与标准体系从而使我们认识到如何对食品包装安全质量进行有效控制使食品安全得到最有效的保障
2012,我国工业源VOCs排放时空分布特征与控制策略研究--《华南理工大学》,VOCs 工业源 排放特征 时空分布 控制策略,近年来我国环境空气中的挥发性有机物VOCs浓度大幅度上升以臭氧为特征的光化学烟雾污染频繁发生在我国一些区域和城市地区影响了人体健康和大气环境质量准确地描述VOCs污染源排放特征和时空分布对于大气化学模型研究和臭氧污染控制政策制定具有重要意义本论文以我国工业VOCs污染源为研究对象对工业污染源VOCs历史变化趋势和排放现状时空分布规律未来发展趋势预测等问题展开了研究并对我国工业源VOCs控制策略进行了探讨主要的研究内容和结果如下1在遵循源头追踪思路建立的工业排放源分类系统基础上通过统计年鉴行业协会统计等多种途径系统地调研我国19802010年的活动水平数据并结合文献调研获得排放因子库构建了我国工业VOCs排放清单编制技术方法基于该方法计算了我国19802010年连续30年的工业源VOCs排放量我国工业源的VOCs排放经历了19802000年的稳定增长期和20012010年的快速增长期1980年排放总量为1151万吨2010年排放总量为13356万吨含VOCs产品的使用和排放环节是工业VOCs排放的主要来源2010年比重占574山东江苏广东浙江是工业VOCs排放最高的省份2010年占全国总排放量的3832通过资料调研获得我国工业源VOCs排放时间系数并结合GIS空间分析工具和人口密度权重因子分配方法建立我国50km50km高分辨率网格化排放清单结果显示我国工业VOCs排放集中在10月至12月份并集中分布在经济发达的东部南部和北部的城市群3运用情景分析方法设定排放控制方案情景预测20102020年我国工业源VOCs排放的发展趋势基准情景下2020年我国工业VOCs排放量达23944万吨适中情景下2020年全国排放量为21134万吨最佳情景下2020年排放量将降低至16968万吨相比基准情景该情景的减排率达2914调研了美国欧盟日本等国家和地区的VOCs排放控制法律法规体系及工业VOCs污染削减趋势重点分析了印刷涂料使用行业和石油炼制行业的法规标准和控制技术初步提出了加强污染源监测制定一套工业VOCs排放标准和达标技术体系等我国开展工业VOCs污染控制的策略建议
