1994,使用水基UV油墨改进印刷质量--《丝网印刷》,UV 油墨,水基ＵＶ油墨有许多优点，适合在涂料纸和纸板上进行加网印刷和四色印刷。文章介绍了水基ＵＶ油墨的种类和组份。为了使ＵＶ油墨达到最佳性能，必须配备高质量的耐水模版和平纹丝网。水基ＵＶ油墨可用于一切网印设备并适用于高速滚筒印刷机。目前，水基ＵＶ油墨还不能满足所有网印厂家的要求，随着对其更加深入的研究，定将逐渐扩大应用范围并取代普通ＵＶ油墨。
2015,印刷工艺中的UV固化技术--《辽宁省交通高等专科学校学报》,UV 上光 胶印 水墨平衡 油墨乳化 效率 成本,"快速、高质量、多色一次印刷是现代印刷工业追求的终极目标。而欲达到此目标需解决的一个主要问题就是加快印刷品上油墨的干燥速度,印刷在承印物上的UV固化型油墨经紫外线的照射可在极短的时间内干燥固化,该技术被称为UV固化技术。UV固化技术在近期因市场的需要而发展的较快,但仍有一些问题需要解决。"
2003,紫外光固化油墨发展综述--《丝网印刷》,油墨 紫外线固化 网版印刷,"综述了紫外线固化油墨(UV油墨)的基本概念和成膜原理,UV油墨和传统油墨的组成比较,优势比较,介绍了影响UV油墨固化性能的因素及使用方法和注意事项,对UV油墨的市场作了预测。"
2019,"为中国酒瓶后加工提供自动化、智能化服务,为员工实现价值——成都市德工智动科技有限公司--《网印工业》",后加工;五粮液;自动化印刷;工艺产品;泸州老窖;智能制造;四色机;印刷行业;印刷材料;成都市;,"成都市德工智动科技有限公司(以下简称德工公司)于2015年7月20在成都市高新技术开发区成立,定位于""中国玻璃酒瓶直印专家"",是中国第一家真正实现玻璃酒瓶直印工艺规模化量产的科技企业。德工公司的企业文化德工公司积极秉承""做酒瓶自动化后加工引领者""的企业愿景,真诚履行""为中国酒瓶后加工提"
2019,数码光油烫金的工艺应用--《今日印刷》,UV;局部上光;工艺效果;烫金工艺;电化铝箔;,"数码印刷是与传统印刷完全不一样的一种印刷方式,如今的传统印刷,无论是在印刷速度上还是印刷品质上,都达到了相当高的程度。数码印刷由于无须传统印刷繁杂的工序,只需由计算机发往印刷机即出成品,因此在急件印刷、可变印刷、按需印刷领域,数码印刷的优势是传统印刷不可达到的。因此,数码印"
2019,第1000台机组正式下线  ROLAND 700 EVOLUTION卓越版印刷机不断成功的故事--《今日印刷》,印刷机;ROLAND EVOLUTION;,"自首台测试机在奥地利Samson印刷公司问世以来,ROLAND 700 EVOLUTION的卓越表现不断给人留下深刻印象。2018年10月17日,我们再次见证卓越版印刷机的另一个里程碑——第1000台印刷机组在德国奥芬巴赫曼罗兰平张总部装配线上正式下线。这台六色并配备双上光单元的印刷机附加各种自动化功能,计划安装在位于比利时瓦雷的Impritex包装印刷公司。"
2019,基于胶版印刷的LED-UV印刷固化系统设计--《北京印刷学院》,印刷固化 LED-UV 反激电源 FLUENT仿真 STM32单片机,LEDUV紫外线印刷固化是一种利用LED光源固化UV油墨的新型绿色印刷固化技术目前已经成为印刷固化领域的研究热点与传统的UV汞灯光源固化方式相比具有节能环保使用寿命长工作效率高热辐射小等优点但仍存在着的有效辐射能力低散热效果差可控程度低等问题针对以上问题本文进行了基于胶版印刷的LEDUV印刷固化系统设计主要内容如下为了提升固化系统工作可靠性进行了光源系统结构设计和串并联方式设计光源系统固化幅宽达到520mm由24块基板组成基板上的LED以分组并联再组间串联的方式连接实现了任意LED损坏系统仍可在较长时间内稳定工作任意基板损坏只需更换小面积基板减少更换成本为了使光源系统稳定工作利用单级有源APFC有源功率因数校正变换器设计了工作在断续模式下效率高可在线调整的反激式恒流驱动电源实现了固化系统长时间工作时紫外辐照度一直保持在6000mWcm2以上为了提升固化系统散热效果进行了传热路径热阻分析和散热板流道结构设计分析了从LED的PN结到散热板表面的传热路径中各部分热阻的影响因素建立了不同流道结构散热板的三维模型和有限元模型仿真了相同入口截面在不同流速下板面温度场分布状况并分析了流速流量和流阻三者之间的关系以及对水泵功耗的影响实现了入口水冷液为30时PN结最高温度不超过42为了提升固化系统可控程度设计了可采集固化系统电压电流印刷速度幅面宽度和温度的控制系统并可根据承印物幅面变化自动调节固化幅宽根据速度变化自动调节输出功率控制系统以具有抗工业干扰能力的STM32单片机为主控制器以触摸屏为上位机可实时监测和控制印刷固化系统的工作状态
2011,光引发剂的进展--《影像技术》,光固化 光引发剂 紫外光引发剂,"光引发剂是光固化(射线固化)材料的关键组成部分,对光固化速度起着决定性的作用。本文全面、系统地阐述了近年来光引发剂的技术进展,并在光引发剂分类的基础上,详细介绍了数种市售新型光引发剂的化学结构、性能和用途。"
2011,紫外光固化涂料的研究进展及发展趋势--《精细与专用化学品》,紫外光固化涂料 齐聚物 光活性单体 光引发剂 性能 应用,"紫外光固化涂料是一种新型绿色环保节能涂料,近年来发展迅速。本文重点综述了紫外光固化涂料的国内外发展概况,介绍了光固化涂料的固化原理、组成及性能,阐述了其研究及应用现状,指出水性化和粉末化将是紫外光固化涂料未来的发展方向。"
2009,数字印刷技术的发展及现状--《影像技术》,数字印刷机 喷墨数字印刷 印刷技术 喷墨技术 单张纸 卷筒纸 计算机技术 电子油墨 喷墨打印技术 高精度,"随着计算机技术、喷墨打印技术、高精度喷涂装置、超细染料制备等技术、装备和原料的不断发展、更新,明显地加速了数字印刷的工业化和实用化。在2008年德鲁巴国际印展会(Drupa)上,数字印刷成为最大的亮点,而喷墨数字印刷更成为亮点中的亮点。本文较全面地阐述了数字印刷和数字印刷技术,重点介绍了喷墨数字印刷技术和各种品牌的数字印刷机,并对数字印刷技术的发展前景进行了展望。"
2004,光固化涂料的应用进展--《信息记录材料》,光固化涂料 UV油墨 光引发剂,"光固化涂料是 1种新型的绿色环保节能型涂料 ,近几年发展很快。本文介绍了光固化涂料的基础理论、各个组成部分、国内外的近期发展、研究现状及其应用 ,指出了光固化水性涂料和粉末涂料是其发展的 2大热点 ,同时介绍了光固化涂料在抗蚀剂中的应用 ,制造印刷电路板及制成UV光固化油墨等。"
2007,丝网印刷工艺与参数研究--《江南大学》,丝网印刷 丝网几何特性 数字加网 表面粗糙度 网距 油墨附着量 正交实验,丝网印刷以其众多的优点在近年来得到了迅速发展并呈现出勃勃生机丝网印刷的发展是建立在生产实践技术之上的缺少理论和数学模型的指导发展受到阻碍尤其是产品的高精度印刷受到限制丝网印刷工艺主要参数的研究分析对提高丝网印刷品的精度和质量实现丝网印刷工艺的规范化和数据化管理有着重要意义影响丝网印刷精度的因素比较多可变因素就达90个之多本文主要就如何提高丝网印刷的精度进行了分析丝网几何特性是丝印的基础在对目数及丝径等参数的分析基础上对比了最小网点的计算公式提出分辨率的计算应在张力的影响下进行才能得到较为精确的结果龟纹是影响精度的一大因素采用数字加网可有效避免龟纹提高精度印版特性影响到印品精度应用粗糙度对印版的表面状况进行了研究讨论了提高光滑度及印刷精度的方法网距的存在使印刷图文产生形变和位置的改变为此建立了模型并进行模拟实验得出了网距与印刷精度及位置变化之间的关系曲线油墨的流变性表面张力关系到油墨附着量和印迹扩大文中用实验数据分析对比对油墨的附着公式进行了修正使墨层厚度的计算结果提高最后设计实验验证了粗糙度对印迹的影响引入正交实验的方法得出在丝网印刷中目数对精度的影响起主要作用其次为粗糙度和网距对于一定的印品可以用正交实验的方法得到最佳的工艺条件为生产实践提供了参考
2012,“自然而然”生态设计理念介入下的食品包装设计研究--《浙江农林大学》,自然而然 生态理念 生态设计 食品包装设计,自然而然生态设计理念是在建设生态社会背景下在以自然为本的生态设计理念渐而取代以人为本的设计理念潮流中以生态理念在包装设计领域的发展为研究切入点结合现今社会的食品安全问题而提出的食品包装设计理念本文从食品包装设计的各要素入手对自然而然生态设计理念进行阐释在包装材料设计方面主要阐述食品包装的生态环境材料特性包括良好的保护特性易于加工操作与方便使用的特性便于外观视觉设计的特性易于回收处理的特性可再生可循环利用的特性等把包装材料分类为天然包装材料可再生或可回收包装材料可降解包装材料可食性包装材料等并引用相关设计案例进行阐述在包装造型与结构设计方面主要阐述包装造型与结构的设计原则包括造型合理成本节俭原则运输存储安全便利原则功能结构多用易拆原则引用相关设计案例具体从生态食品包装的独特性造型设计功能性结构设计两个方面进行分析在包装的视觉设计方面主要从图形设计文字设计色彩设计编排设计四个方面进行阐述并引用相关设计案例进行分析通过色彩图形文字的有意味的和谐的编排设计使其有较强的传达功能审美功能和情感渲染功能要求能达到生态性的统一在包装的清洁生产方面主要从包装的绿色印刷工艺加工工艺两个方面进行阐述说明油墨与黏合剂的环保性很大程度上决定了该包装的生态可执行性在食品包装的生态理念宣传设计方面从生态理念宣传的必要性和设计策略两方面说明包装也应承担宣传生态理念的重任自然而然生态设计理念强调设计师要对现有的食品包装进行更为环保的设计不仅要实现包装传统的三大功能保护商品免受损坏便于运输与仓储促销还要注重在流通处理的整个生命周期中对自然环境的生态环保功能以及对人类食用使用和精神的作用
2001,UV固化油墨的研制--《湖南大学》,紫外光固化UV固化油墨 自由基光固化油墨 阳离子光固化油墨 混杂光固化油墨,紫外光固化UV固化技术应用于涂料油墨粘合剂等领域高效节能无环境污染且产品性能优异为行内竞相开发的新技术本文根据UV固化机理对自由基阳离子及自由基阳离子混杂体系油墨进行了研究并自行合成了自由基体系油墨的粘结料环氧丙烯酸酯EA和聚氨酯丙烯酸酯PUA在自由基体系中实验着重于引发剂与颜料的紫外吸收波长配伍在测定了四种基本颜色各自紫外吸收波长的基础上寻找出与不同颜色体系相匹配的引发剂配方得出用于红黄兰黑色油墨的引发剂分别为I369I819I180OITXI369自由基体系油墨粘度为21002200cP固化温度80固化时间为086S附着力7086丙酮擦拭20O次铅笔硬度为H2H在阳离子体系中出于降低成本的考虑实验选用了较便宜的双酚A环氧树脂为粘结料探索了与其它原料的配比筛选出E5lUVR6128polyol0301UVI6974的最佳阳离子油墨配方阳离子油墨粘度为1280180OcP固化温度80固化时间为1336S附着力100丙酮擦拭200次铅笔硬度为HB2H自由基和阳离子体系油墨的性能均达到或超过了相关技术指标在自由基和阳离子油墨优化配方的基础上本文通过改变两体系的配比进行了自由基阳离子混杂体系油墨配方的探索混杂体系油墨粘度为15802100cP固化温度80固化时间0823S附着力85100丙酮擦拭108200次铅笔硬度为H2H固化后的混杂体系涂层固化速度界于自由基与阳离子体系固化速度之间价格适中但附着力和耐溶剂性欠佳有待进一步研究建议改变混杂体系中的树脂连接料采用同一分子上既有丙烯酸酯官能团又有环氧官能团的单体
2003,环氧丙烯酸酯光固化体系及积层电路板用感光成像油墨的研究--《华南理工大学》,紫外光固化 积层电路板 环氧丙烯酸酯 碱溶性感光树脂 感光成像油墨 混杂聚合,在整个涂料工业中紫外线UV固化技术是发展最为迅猛的领域UV固化技术具有低毒性原料价格便宜固化速度快配方简单和操作方便等诸多优点本文对光化学光聚合光引发剂光敏树脂UV固化等的研究进展进行了综述采用UV固化技术可以使含有不饱和官能团的活性单体预聚物在光引发剂的作用下进行光聚合反应发生交联光引发剂主要起到吸收光能并经过化学变化产生活性中间体的作用常见的光引发剂可以分为阳离子型和自由基型两大类积层印制电路板简称积层板是由独立的印制电路板或内层间被绝缘材料分隔的电路板组成内层的电路依靠普通孔和电镀通孔进行连接积层板的电路是三维排列的与传统印制电路板相比极大地节省了空间因为后者最多只能排布两层电路即双面板积层板微孔的制作方法包括激光钻孔光致蚀孔和等离子体蚀孔法在本研究中采用一种不仅能光致成像而且能硬化成为永久绝缘材料的UV油墨来形成积层板的内层UV油墨可用多种方法涂布如丝网印刷静电喷涂帘涂等涂布UV油墨后将板进行曝光再用适当的显影剂显影将已曝光或未曝光的部分洗掉显影后进行蚀刻蚀刻液可以是碱性蚀刻液或是酸性的氯化铜或氯化亚铜溶液可将脱去抗蚀层的金属层蚀刻掉UV油墨不是在曝光显影和蚀刻后被剥离而是作为一种预浸物的补充物或取代物留在内层上形成内层间的绝缘层采用光差扫描量热法DPC来监测环氧丙烯酸酯体系的光固化动力学讨论了反应的影响因素利用DPC数据计算出反应速率与各种影响因素的关系光引发剂的浓度指数小于05单体浓度指数介于1和2之间环氧丙烯酸EA树脂在辐射固化领域中是一种重要的感光树脂其中双酚A型环氧丙烯酸树脂的应用最为广泛本文着重研究了该种树脂的合成工艺讨论了原料投料比反应温度催化剂及操作方法等因素对树脂性能的影响并通过正交试验确定了最佳反应条件用NN二甲基苯胺作催化剂合成了酚醛环氧丙烯酸酯通过酸值和环氧值的测定研究了反应时间反应温度反应物配比及催化剂用量对丙烯酸转化
2006,产品绿色设计理论及应用研究--《昆明理工大学》,产品设计 绿色设计 绿色包装设计 设计流程,传统设计主要是根据该产品的性能质量和成本等指标进行设计设计过程中很少考虑产品的维护性拆卸性回收性报废产品的处理以及对生态环境的影响按传统设计生产制造出来的产品在其使用寿命结束后不能有效地回收而且其生命周期的全过程都可能造成生态环境的污染并造成资源的大量浪费影响了经济发展的可持续性绿色设计是80年代末开始出现的一股国际设计潮流绿色设计要求在设计产品时必须按环境保护的指标选用合理的原材料结构和工艺在制造和使用过程中降低能耗不产生毒副作用其产品易于拆卸和回收回收的材料可用于再生产绿色设计要求设计师具有更广博的知识和对人类持续发展的责任感以及更明晰的设计理论和系统化的设计体系因此产品设计中可行的绿色设计方法和设计流程的研究是非常必要的本论文首先分析了产品对环境的不利影响接着介绍了绿色设计的概念历史现状和发展趋势分析了绿色设计与传统设计的关系在此基础上总结了绿色设计的主要方法和具体流程然后对当前绿色设计中容易被忽视的绿色包装设计进行了详细的分析和探讨接着对绿色设计的生命周期评价方法及其运用过程中的缺陷和问题进行了讨论最后本论文以手机为实例进行了绿色设计实践
2007,UV胶印油墨的研制及其印刷适性的研究--《北京印刷学院》,UV油墨 胶印 固化速度 乳化 流变性能,UV胶印油墨由于优质高效环保等优点在印刷行业中的应用已经日益广泛本论文通过大量实验对UV胶印油墨的各种组分进行筛选优化最终确定了UV胶印油墨的基本配方采用研磨分散的方法自主研发制备了各项性能良好的UV胶印油墨样品对研制的UV胶印油墨样品进行了流变学性能及印刷适性的测试探讨了UV胶印油墨各组分对流变学性能印刷适性的影响并研究了乳化对油墨固化转移率及触变性的影响研究结果表明UV胶印油墨表现出非牛顿流体的特征具有触变性不同的单体预聚物结构的差异对颜料粒子的分散状态有较大影响最终影响油墨样品的流动特性和触变性引发剂的光谱吸收特性和含量单体和预聚物的官能度影响UV胶印油墨样品的固化使用对颜料粒子的润湿分散能力较强的单体和预聚物制备的油墨样品具有较高的光泽度UV胶印油墨的乳化率与预聚物的乳化率有关混合预聚物中环氧预聚物含量增大时油墨乳化率升高UV胶印油墨的固化速度随乳化率升高而降低转移率随乳化率的增加呈先上升后下降趋势乳化后的油墨触变性降低研制的UV胶印油墨的色域范围较宽具有良好的色彩再现性能本文研究结果为制备高质量具有良好印刷适性的UV胶印油墨具有一定的参考意义
2000,光引发剂、颜料对紫外光（UV）固化油墨固化速度的影响--《北京化工大学》,UV油墨 UV固化 光引发剂 颜料 固化速度 光谱吸收曲线 印刷密度,UV油墨由于干燥速度快无污染印刷质量高等优点在印刷行业正在被越来越广泛的应用在UV油墨中固化速度是一个比较重要的问题UV油墨的固化是依靠光引发剂吸收辐射能后形成自由基或阳离子引发单体和预聚物发生聚合交联和接枝反应形成交联的立体网状结构的高分子聚合物从而使油墨固化另外由于油墨含有颜料而不同的颜料对紫外光也有不同程度的吸收反射和散射从而影响油墨的固化速度所以无论是光引发剂还是颜料它们对UV油墨的固化速度都有着很重要的影响本论文利用了9种光引发剂11种颜料在相同的条件下改变光引发剂颜料的种类及用量配制四色丝印UV油墨测试了所用颜料的光谱吸收曲线配制油墨的固化速度以及在改变颜料时的印刷密度研究了光引发剂颜料对于UV油墨的固化速度的影响研究结果表明光引发剂颜料对UV油墨的固化速度的影响很大要提高UV油墨的固化速度首先必须选择好光引发剂和颜料的种类这是非常重要的光引发剂吸收光谱要与光源的辐射光谱相匹配同时应与油墨的颜料相匹配即光引发剂的吸收峰尽可能在颜料光谱窗弱吸收范围内颜料对UV油墨固化速度的影响主要由于它对紫外光的吸收不同种类的颜料对UV油墨固化速度的影响是不同的颜色的影响尤为严重UV油墨固化速度的顺序依次为品红墨黄墨青墨黑墨油墨中光引发剂颜料的含量要适量颜料的含量应在保证印刷密度的前提条件下越低越好通过本论文的实验可以得到光引发剂819与BK2碳黑颜料匹配最佳最佳颜料的含量约为7光引发剂ITX与C3酞菁蓝颜料匹配最佳最佳颜料的含量约为6光引发剂ITX与Y2联苯胺黄颜料匹配最佳最佳颜料的含量约为6光引发剂ITX与M四色版宝红颜料匹配最佳最佳颜料的含量约为6运用本论文的研究结果配制UV丝印光盘油墨由油墨生产厂进行中试并在光盘印刷厂进行印刷通过对研制的油墨的性能印刷质量与同类进口墨相比较结果表明研制的油墨的固化速度以及印刷性能印刷质量都很好北京化工大学硕士学位论文完全可替代进口油墨关键词UV油墨UV固化光引发剂颜料固化速度光谱吸收曲线印刷密度
